ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_jas24
2024,08,17742,1,0042,1,1,202305177421004213,1,2,3,1,2, ,2,29,2,2,25,4,1995,1, , , , , , , , , , , , , , , ,9629,1071,3,5,2,2,1,6,8,8,8,0,8,8,8,48, ,48,1, ,2, ,2,2,2,300,3, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,1299,90, , , , , , ,50,1389,1389,1439,1,383.379484852656
2024,08,17746,1,0025,1,1,202308177461002511,1,1,1,1,2, ,1,33,1,1,22,8,1990,2,1, , , , , , , , , , , , , , ,7127,4322,3,5,1, ,4,200,0,0,0,0,0,0,0,0, ,60,2,60,1,1,1,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1025, , , , , , , ,13,1025,1025,1038,1,393.788009413411
2024,08,17746,1,0025,1,1,202405177461002512,1,2,2,1,2, ,2,37,2,2,26,5,1987,1, , , , , , , , , , , , , , , ,7354,1410,3,5,1, ,5,9998,8,0,11,11,11,11,8,60, ,64,2,64,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1025, , , , , , , ,305,1025,1025,1330,1,391.815887727084
2024,08,17746,1,0026,1,1,202305177461002611,1,1,1,1,2, ,1,50,1,1,22,4,1974,1, , , , , , , , , , , , , , , ,9629,9609,4, ,3,2,1,2,6,6,0,5,5,5,6,33, ,33,1, ,1,1,1, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,351.600424661244
2024,08,17746,1,0026,1,1,202305177461002612,1,2,2,1,2, ,2,32,2,2,6,3,1992,1, , , , , , , , , , , , , , , ,9629,9609,2, ,3,2,1,2,6,0,4,4,4,5,5,28, ,28,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , ,1438, , , , , , ,1438,1438,1438,1,391.815887727084
2024,08,17746,1,0027,1,1,202305177461002711,1,1,1,1,2, ,1,34,1,1,18,7,1990,1, , , , , , , , , , , , , , , ,5223,4630,3,5,1, ,1,4,0,0,0,0,7,7,0,14, ,28,2,28,1,1,1,2,2,160, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,693, , , , , , , , ,693,693,693,1,393.788009413411
2024,08,17746,1,0027,1,1,202305177461002712,1,2,2,1,2, ,2,32,2,2,15,6,1992,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,391.815887727084
2024,08,17746,1,0027,1,1,202305177461002713,1,3,3,1,2, ,2,14,3,3,2,4,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,1,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,382.617825369552
2024,08,17746,1,0028,1,1,202305177461002811,1,1,1,1,2, ,1,54,1,1,25,4,1970,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,1,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,351.600424661244
2024,08,17746,1,0028,1,1,202305177461002812,1,2,2,1,2, ,2,50,2,2,2,11,1973,1, , , , , , , , , , , , , , , ,9211,146,3,5,2,2,1,12,0,0,8,7,8,7,8,38, ,38,1, ,1,1,1,2,2,370, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,1602, , , , , , , , ,1602,1602,1602,1,308.642783792426
2024,08,17746,1,0028,1,1,202305177461002813,1,3,3,1,2, ,1,21,3,3,6,10,2002,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,4,0,0,9,9,9,9,9,45, ,51,2,51,2, ,2,2,2,500, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2165, , , , , , , , ,2165,2165,2165,1,357.029210835041
2024,08,17746,1,0028,1,1,202305177461002814,1,4,3,1,2, ,2,19,4,4,28,10,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,382.617825369552
2024,08,17746,1,0028,1,1,202305177461002822,1,5,3,1,2, ,2,27,5,5,12,5,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,391.815887727084
2024,08,17746,1,0028,1,1,202305177461002821,1,6,4,1,2, ,1,27,6,6,25,8,1996,1, , , , , , , , , , , , , , , ,8332,4923,3,5,1, ,4,180,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,2,720, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3118, , , , , , , , ,3118,3118,3118,1,393.788009413411
2024,08,17769,1,0006,1,1,202305177691000611,1,1,1,1,2, ,1,60,1,1,18,11,1963,1, , , , , , , , , , , , , , , ,7129,4520,3,5,2,2,1,2,0,0,9,9,9,9,9,45, ,54,2,54,2, ,2,2,2,350, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1,1516, , , , , , , , ,1516,1516,1516,1,376.282727766156
2024,08,17769,1,0006,1,1,202305177691000612,1,2,2,1,2, ,2,65,2,2,20,12,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,330.309466214804
2024,08,17769,1,0007,1,1,202305177691000711,1,1,1,1,2, ,1,37,1,1,26,10,1986,1, , , , , , , , , , , , , , , ,8322,5222,3,5,1, ,4,200,8,8,8,8,0,0,8,40, ,48,2,48,2, ,2,2,4,2400, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,2400, , , , , , , ,400,2400,2400,2800,1,421.431875363761
2024,08,17769,1,0007,1,1,202305177691000712,1,2,2,1,2, ,2,34,2,2,4,3,1990,2,1, , , , , , , , , , , , , , ,5414,8010,3,4,1, ,4,300,0,0,0,0,0,0,0,0, ,48,2,48,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , ,110,1025,1025,1135,1,419.321310997029
2024,08,17769,1,0007,1,1,202305177691000713,1,3,3,1,2, ,2,18,3,3,15,12,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,409.477545883861
2024,08,17769,1,0008,1,1,202305177691000811,1,1,1,1,2, ,1,65,1,1,6,11,1958,1, , , , , , , , , , , , , , , ,6121,145,2, ,3,2,1,2,8,4,0,4,4,0,8,28, ,28,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,1, ,2,2,2,2,2,2,1,1,1, , ,246, , , , , , ,246,246,246,1,376.282727766156
2024,08,17769,1,0008,1,1,202305177691000812,1,2,2,1,2, ,2,67,2,2,17,4,1957,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,9211,145,4, ,3,2,1,2,8,0,4,4,4,4,4,28, ,28,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,1,1,1, , , , , , , , , , , , ,1,330.309466214804
2024,08,17769,1,0009,1,1,202408177691000911,1,1,1,1,2, ,1,29,1,1,21,4,1995,1, , , , , , , , , , , , , , , ,9535,4782,2, ,3,2,1,3,0,0,6,6,6,8,9,35, ,49,2,49,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , ,1126,20, , , , , ,1146,1146,1146,1,421.431875363761
2024,08,17769,1,0009,1,1,202408177691000912,1,2,2,1,2, ,2,32,2,2,17,5,1992,1, , , , , , , , , , , , , , , ,9535,4782,4, ,3,2,1,3,0,0,6,6,6,0,8,26, ,26,2,20,1,1,1, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,419.321310997029
2024,08,17769,1,0009,1,1,202408177691000913,1,3,3,1,2, ,2,14,3,3,9,9,2009,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,9535,4782,4, ,3,2,1,3,0,0,0,0,0,8,8,16, ,24,2,24,2, ,2, , , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,6,1, , , , , , , , , , , , ,1,409.477545883861
2024,08,17404,1,0114,1,1,202405174041011411,1,1,1,1,2, ,1,28,1,2,6,8,1996,2,1, , , , , , , , , , , , , , ,3322,5811,3,5,1, ,2,21,0,0,0,0,0,0,0,0, ,48,2,48,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,875,3000,3000,3875,1,488.526247104958
2024,08,17404,1,0114,1,1,202405174041011412,1,2,2,1,2, ,2,28,2,2,30,12,1995,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,486.079668785596
2024,08,23561,1,0081,1,1,202408235611008111,1,1,1,1,2, ,2,19,1,1,10,9,2004,1, , , , , , , , , , , , , , , ,7356,1410,3,5,1, ,2,50,0,11,11,11,11,11,11,66, ,66,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,934.624673276766
2024,08,23561,1,0081,1,1,202408235611008112,1,2,2,1,2, ,1,19,2,2,13,8,2004,1, , , , , , , , , , , , , , , ,4321,1312,3,5,1, ,2,30,0,11,11,11,11,11,11,66, ,66,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,872.119089602447
2024,08,23561,1,0083,1,1,202405235611008311,1,1,1,1,2, ,2,29,1,1,16,7,1995,1, , , , , , , , , , , , , , , ,7354,1410,3,5,1, ,1,12,0,9,9,9,9,9,6,51, ,51,1, ,2, ,2,2,4,1400, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1400, , , , , , , ,351,1400,1400,1751,1,957.092879031124
2024,08,23561,1,0084,1,1,202405235611008411,1,1,1,1,2, ,1,45,1,1,1,4,1979,1, , , , , , , , , , , , , , , ,9621,4630,3,5,1, ,3,90,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2,3,650,10, , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,5,1, ,2,2,2,2,2,1,10,7,1,1300,300, , , , , , , ,1600,1600,1600,1,858.858135283152
2024,08,23561,1,0084,1,1,202405235611008412,1,2,3,1,2, ,1,16,2,2,17,5,2008,1, , , , , , , , , , , , , , , ,7231,4520,3,5,1, ,1,7,0,0,8,8,8,8,8,40, ,48,2,48,2, ,2,2,2,300, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,1299, , , , , , , , ,1299,1299,1299,1,872.119089602447
2024,08,23561,1,0084,1,1,202405235611008413,1,3,3,1,2, ,1,14,3,1,23,2,2010,1, , , , , , , , , , , , , , , ,7231,4520,3,5,1, ,1,8,0,8,8,8,8,8,8,48, ,48,1, ,1,2,2,2,2,300, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,1299, , , , , , , , ,1299,1299,1299,1,872.119089602447
2024,08,23592,1,0068,1,1,202308235921006811,1,1,1,1,2, ,1,70,1,1,12,8,1953,1, , , , , , , , , , , , , , , ,2411,5510,3,5,1, ,4,120,0,9,9,9,9,9,0,45, ,45,1, ,2, ,2,2,4,5000, , , , , , , , , , , , , , ,1,2,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,5000, , , , , , , ,1251,5000,5000,6251,1,909.501741378241
2024,08,23592,1,0068,1,1,202308235921006812,1,2,2,1,2, ,2,68,2,2,21,4,1956,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,1,6, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,798.381144145363
2024,08,23592,1,0068,1,1,202308235921006813,1,3,3,1,2, ,1,35,3,2,22,12,1988,1, , , , , , , , , , , , , , , ,2411,126,3,5,1, ,4,120,0,9,9,9,9,9,0,45, ,45,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,750,3000,3000,3750,1,1018.63039739055
2024,08,23592,1,0069,1,1,202308235921006911,1,1,1,1,2, ,1,44,1,1,13,5,1980,1, , , , , , , , , , , , , , , ,3314,1410,1, ,1, ,1,3,4,6,6,6,6,6,6,40, ,40,1, ,2, ,2,2, , , ,2000, , , , , , , , , , , , ,1,2,2, ,1,2,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , , ,2000,2000,2000,1,1018.63039739055
2024,08,23592,1,0069,1,1,202308235921006912,1,2,2,1,2, ,2,38,2,2,21,7,1986,1, , , , , , , , , , , , , , , ,4417,1410,4, ,1, ,1,3,5,5,5,5,5,5,5,35, ,35,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,2,2, ,1,2,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,1013.52901530418
2024,08,23592,1,0072,1,1,202308235921007211,1,1,1,1,2, ,1,64,1,1,10,12,1959,1, , , , , , , , , , , , , , , ,3314,4791,1, ,1, ,1,5,0,5,5,5,5,5,0,25, ,25,1, ,2, ,2,2, , , ,8000, , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,8000, , , , , , ,8000,8000,8000,1,909.501741378241
2024,08,23592,1,0072,1,1,202308235921007212,1,2,2,1,2, ,2,49,2,2,6,5,1975,1, , , , , , , , , , , , , , , ,5243,4791,4, ,1, ,1,5,0,3,3,0,0,0,0,6, , ,1, ,2, , , , , , , , , , , , ,2,5,2,2,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,798.381144145363
2024,08,23592,1,0072,1,1,202308235921007213,1,3,3,1,2, ,1,25,3,3,26,5,1999,1, , , , , , , , , , , , , , , ,9629,4791,3,5,1, ,1,5,0,2,2,2,0,0,0,6, ,6,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,2, ,2,2,2,2,1,1,10,7,1,1025, , , , , , , ,50,1025,1025,1075,1,1018.63039739055
2024,08,23592,1,0072,1,1,202308235921007214,1,4,3,1,2, ,2,22,4,4,16,4,2002,1, , , , , , , , , , , , , , , ,4321,4791,3,5,1, ,1,5,0,0,0,0,0,0,5,5, ,5,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , ,50,1025,1025,1075,1,989.735944691311
2024,08,23592,1,0072,1,1,202308235921007215,1,5,3,1,2, ,1,21,5,5,16,4,2003,1, , , , , , , , , , , , , , , ,9621,4791,3,5,1, ,1,5,0,0,4,4,0,0,0,8, ,8,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , ,50,1025,1025,1075,1,923.544643867323
2024,08,23592,1,0073,1,1,202311235921007311,1,1,1,1,2, ,1,75,1,1,18,4,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,909.501741378241
2024,08,23592,1,0073,1,1,202311235921007312,1,2,2,1,2, ,2,77,2,1,3,2,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,798.381144145363
2024,08,23617,1,0166,1,1,202405236171016611,1,1,1,1,2, ,1,39,1,1,10,6,1985,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,0,0,0,0,0,7,7,14, ,49,2,49,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1, , ,360, , , , , , ,360,360,360,1,1275.80230725907
2024,08,23617,1,0166,1,1,202405236171016612,1,2,2,1,2, ,2,42,2,2,20,5,1982,1, , , , , , , , , , , , , , , ,9549,4789,2, ,3,2,1,1,6,5,0,0,6,6,6,29, ,40,2,40,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1689, , , , , , ,1689,1689,1689,1,1269.41298778395
2024,08,23617,1,0166,1,1,202405236171016613,1,3,3,1,2, ,2,20,3,3,30,5,2004,1, , , , , , , , , , , , , , , ,5211,5610,3,5,1, ,5,5000,6,0,0,0,6,6,6,24, ,24,1, ,2, ,2,2,4,550,80, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,550,346, , , , , , ,46,896,896,942,1,1239.61292049513
2024,08,23617,1,0168,1,1,202405236171016811,1,1,1,1,2, ,2,33,1,1,14,1,1991,1, , , , , , , , , , , , , , , ,9549,4789,2, ,3,2,1,1,12,12,12,0,12,12,12,72, ,72,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,1, , ,1818, , , , , , ,1818,1818,1818,1,1269.41298778395
2024,08,23617,1,0168,1,1,202405236171016812,1,2,2,1,2, ,1,44,2,2,19,9,1979,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,9,9,9,9,9,9,0,54, ,54,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,2078, , , , , , ,2078,2078,2078,1,1275.80230725907
2024,08,23617,1,0168,1,1,202405236171016813,1,3,3,1,2, ,1,15,3,3,17,11,2008,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,9,5,4,7,5,0,9,39, ,39,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, , ,1793, , , , , , ,1793,1793,1793,1,1156.71041284559
2024,08,47633,1,0100,1,1,202305476331010011,1,1,1,1,2, ,1,38,1,1,14,1,1986,1, , , , , , , , , , , , , , , ,8332,4923,3,5,1, ,1,3,0,0,14,6,8,6,0,34, ,34,1, ,2, ,2,2,4,2300, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2300, , , , , , , ,600,2300,2300,2900,1,838.168628832398
2024,08,47633,1,0100,1,1,202305476331010012,1,2,3,1,2, ,1,16,2,2,17,2,2008,1, , , , , , , , , , , , , , , ,5211,4620,3,5,2,2,1,3,6,6,6,6,6,6,0,36, ,36,1, ,2, ,2,2,2,210, , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1,909, , , , , , , , ,909,909,909,1,759.92838010605
2024,08,47633,1,0100,1,1,202305476331010013,1,3,3,1,2, ,2,24,3,3,31,5,2000,1, , , , , , , , , , , , , , , ,5211,4620,3,5,2,2,1,3,0,8,0,8,0,0,6,22, ,22,1, ,2, ,2,2,2,120, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1,520, , , , , , , , ,520,520,520,1,814.393151621211
2024,08,47633,1,0102,1,1,202305476331010211,1,1,1,1,2, ,2,30,1,1,8,12,1993,1, , , , , , , , , , , , , , , ,9112,8121,3,4,1, ,4,110,0,4,4,4,4,4,4,24, ,24,1, ,1,1,1,2,4,620, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,620, , , , , , , ,8,620,620,628,1,833.971013642993
2024,08,47633,1,0103,1,1,202305476331010311,1,1,1,1,2, ,1,49,1,1,20,10,1974,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,4,0,8,0,8,8,8,6,38, ,48,2,48,1,1,1,2,2,500, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2165, , , , , , , , ,2165,2165,2165,1,748.373334866624
